,Protein_Group,Protein_Ids,Protein_Names,Genes,First_Protein_Description,1139,3058,Peptides
1955,Q8C6G8,Q8C6G8,WDR26_MOUSE,Wdr26,WD repeat-containing protein 26,13129.1,18202.4,
1956,Q05512,Q05512,MARK2_MOUSE,Mark2,Serine/threonine-protein kinase MARK2,81990.3,113553.0,
1957,Q9Z1W9,Q9Z1W9,STK39_MOUSE,Stk39,STE20/SPS1-related proline-alanine-rich protein kinase,188358.0,260257.0,
1958,Q9D1M4,Q9D1M4,MCA3_MOUSE,Eef1e1,Eukaryotic translation elongation factor 1 epsilon-1,45549.0,62709.3,
1959,P15105,P15105,GLNA_MOUSE,Glul,Glutamine synthetase,51864.4,71402.5,
1960,P52480,P52480,KPYM_MOUSE,Pkm,Pyruvate kinase PKM,74139.7,101990.0,
1961,Q6PDL0,Q6PDL0,DC1L2_MOUSE,Dync1li2,Cytoplasmic dynein 1 light intermediate chain 2,62829.7,86342.1,
1962,P63038,P63038,CH60_MOUSE,Hspd1,"60 kDa heat shock protein, mitochondrial",174216.0,239307.0,
1963,Q6P5D8,Q6P5D8,SMHD1_MOUSE,Smchd1,Structural maintenance of chromosomes flexible hinge domain-containing protein 1,48978.1,67255.5,
1964,P53986,P53986,MOT1_MOUSE,Slc16a1,Monocarboxylate transporter 1,56560.7,77317.3,
1965,Q6QI06,Q6QI06,RICTR_MOUSE,Rictor,Rapamycin-insensitive companion of mTOR,27228.0,37213.4,
1966,P28658,P28658,ATX10_MOUSE,Atxn10,Ataxin-10,60552.1,82592.1,
1967,P53994,P53994;P59279,RAB2A_MOUSE,Rab2a,Ras-related protein Rab-2A,127688.0,173845.0,
1968,Q6PCP5,Q6PCP5,MFF_MOUSE,Mff,Mitochondrial fission factor,37274.9,50665.0,
1969,Q9D0K2,Q9D0K2,SCOT1_MOUSE,Oxct1,"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial",24402.9,33148.4,
1970,B0F2B4,B0F2B4,NLGN4_MOUSE,Nlgn4l,Neuroligin 4-like,17957.2,24182.9,
1971,Q69Z99,Q69Z99,ZN512_MOUSE,Znf512,Zinc finger protein 512,30742.8,41311.5,
1972,Q8JZP2,Q8JZP2,SYN3_MOUSE,Syn3,Synapsin-3,34229.1,45861.2,
1973,Q8BXR9,Q8BXR9,OSBL6_MOUSE,Osbpl6,Oxysterol-binding protein-related protein 6,18817.7,25199.1,
1974,P12382,P12382,PFKAL_MOUSE,Pfkl,"ATP-dependent 6-phosphofructokinase, liver type",51006.5,68209.4,
1975,Q8C3W1,Q8C3W1,CA198_MOUSE,0,Uncharacterized protein C1orf198 homolog,70557.0,94071.7,
1976,Q78IK2,Q78IK2,ATPMK_MOUSE,Atp5mk,"ATP synthase membrane subunit K, mitochondrial",49501.7,65794.9,
1977,P12367,P12367,KAP2_MOUSE,Prkar2a,cAMP-dependent protein kinase type II-alpha regulatory subunit,32516.2,43195.7,
1978,P97807,P97807,FUMH_MOUSE,Fh,"Fumarate hydratase, mitochondrial",9002.96,11930.8,
1979,Q9JIA1,Q9JIA1,LGI1_MOUSE,Lgi1,Leucine-rich glioma-inactivated protein 1,67532.4,89429.9,
1980,Q6RHR9,Q6RHR9,MAGI1_MOUSE,Magi1,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1",39230.3,51849.8,
1981,Q8K2T1,Q8K2T1,NMRL1_MOUSE,Nmral1,NmrA-like family domain-containing protein 1,56565.8,74754.4,
1982,Q52KF3,Q52KF3,SPIR1_MOUSE,Spire1,Protein spire homolog 1,13635.8,17990.0,
1983,Q9JKD3,Q9JKD3,SCAM5_MOUSE,Scamp5,Secretory carrier-associated membrane protein 5,122498.0,161520.0,
1984,Q8BX70,Q8BX70,VP13C_MOUSE,Vps13c,Intermembrane lipid transfer protein VPS13C,10556.1,13905.7,
1985,P61222,P61222,ABCE1_MOUSE,Abce1,ATP-binding cassette sub-family E member 1,14261.5,18743.3,
1986,P47754,P47754;P47753,CAZA2_MOUSE,Capza2,F-actin-capping protein subunit alpha-2,98127.4,128856.0,
1987,D3YZU1,D3YZU1,SHAN1_MOUSE,Shank1,SH3 and multiple ankyrin repeat domains protein 1,29731.2,38951.1,
1988,Q9DB77,Q9DB77,QCR2_MOUSE,Uqcrc2,"Cytochrome b-c1 complex subunit 2, mitochondrial",22250.1,29118.9,
1989,P13595,P13595,NCAM1_MOUSE,Ncam1,Neural cell adhesion molecule 1,1913970.0,2504410.0,
1990,P60843,P10630;P60843,IF4A1_MOUSE,Eif4a1,Eukaryotic initiation factor 4A-I,131311.0,171815.0,
1991,Q5U3K5,Q5U3K5,RABL6_MOUSE,Rabl6,Rab-like protein 6,113158.0,148038.0,
1992,Q9CWF2,Q9CWF2,TBB2B_MOUSE,Tubb2b,Tubulin beta-2B chain,1699610.0,2222150.0,
1993,P61294,P61294,RAB6B_MOUSE,Rab6b,Ras-related protein Rab-6B,97236.1,126724.0,
1994,Q6PFD5,Q6PFD5,DLGP3_MOUSE,Dlgap3,Disks large-associated protein 3,67140.3,87485.0,
1995,Q80Y24,Q80Y24,PRIC2_MOUSE,Prickle2,Prickle-like protein 2,34750.6,45015.4,
1996,P55096,P55096,ABCD3_MOUSE,Abcd3,ATP-binding cassette sub-family D member 3,52259.1,67596.3,
1997,P15116,P15116,CADH2_MOUSE,Cdh2,Cadherin-2,15547.8,20100.2,
1998,F6ZDS4,F6ZDS4,TPR_MOUSE,Tpr,Nucleoprotein TPR,58644.8,75800.9,
1999,P62983,P62983,RS27A_MOUSE,Rps27a,Ubiquitin-40S ribosomal protein S27a,38407.8,49544.0,
2000,Q9JMA1,Q9JMA1,UBP14_MOUSE,Usp14,Ubiquitin carboxyl-terminal hydrolase 14,32562.5,41983.1,
2001,P61164;Q8R5C5,P61164;Q8R5C5,ACTY_MOUSE;ACTZ_MOUSE,Actr1a;Actr1b,Alpha-centractin,22475.7,28974.7,
2002,Q9CZU6,Q9CZU6,CISY_MOUSE,Cs,"Citrate synthase, mitochondrial",87633.9,112858.0,
2003,P14685,P14685,PSMD3_MOUSE,Psmd3,26S proteasome non-ATPase regulatory subunit 3,83860.8,107926.0,
2004,Q9QZE5,Q9QZE5,COPG1_MOUSE,Copg1,Coatomer subunit gamma-1,143906.0,185182.0,
2005,Q8C525,Q8C525,M21D2_MOUSE,Mb21d2,Nucleotidyltransferase MB21D2,23194.7,29816.0,
2006,P30999,P30999,CTND1_MOUSE,Ctnnd1,Catenin delta-1,61554.0,79115.2,
2007,Q62261,P15508;Q62261,SPTB2_MOUSE,Sptbn1,"Spectrin beta chain, non-erythrocytic 1",675557.0,868128.0,
2008,P43006,P43006,EAA2_MOUSE,Slc1a2,Excitatory amino acid transporter 2,289512.0,370914.0,
2009,Q8K3H0,Q8K3H0,DP13A_MOUSE,Appl1,DCC-interacting protein 13-alpha,42758.6,54742.2,
2010,Q8BX17,Q8BX17,GEMI5_MOUSE,Gemin5,Gem-associated protein 5,60118.9,76858.2,
2011,P13020,P13020,GELS_MOUSE,Gsn,Gelsolin,20880.9,26688.0,
2012,Q99JY0,Q99JY0,ECHB_MOUSE,Hadhb,"Trifunctional enzyme subunit beta, mitochondrial",144115.0,183139.0,
2013,Q69ZW3,Q69ZW3,EHBP1_MOUSE,Ehbp1,EH domain-binding protein 1,34219.8,43403.6,
2014,Q60771,Q60771,CLD11_MOUSE,Cldn11,Claudin-11,200044.0,252907.0,
2015,Q6ZWU9,Q6ZWU9;Q6ZWY3,RS27_MOUSE,Rps27,40S ribosomal protein S27,164491.0,207100.0,
2016,Q6P542,Q6P542,ABCF1_MOUSE,Abcf1,ATP-binding cassette sub-family F member 1,74894.7,94067.1,
2017,Q91XV3,Q91XV3,BASP1_MOUSE,Basp1,Brain acid soluble protein 1,50125.7,62643.4,
2018,O35963,O35963,RB33B_MOUSE,Rab33b,Ras-related protein Rab-33B,56457.0,70418.6,
2019,P38647,P38647,GRP75_MOUSE,Hspa9,"Stress-70 protein, mitochondrial",838394.0,1043790.0,
2020,P35278,P35278,RAB5C_MOUSE,Rab5c,Ras-related protein Rab-5C,36976.8,46014.4,
2021,P00405,P00405,COX2_MOUSE,Mtco2,Cytochrome c oxidase subunit 2,44852.2,55782.8,
2022,Q3UTJ2,Q3UTJ2,SRBS2_MOUSE,Sorbs2,Sorbin and SH3 domain-containing protein 2,32865.9,40803.4,
2023,Q8BIE6,Q8BIE6,FRM4A_MOUSE,Frmd4a,FERM domain-containing protein 4A,18455.7,22877.0,
2024,P84096,P84096,RHOG_MOUSE,Rhog,Rho-related GTP-binding protein RhoG,92505.3,114367.0,
2025,P84099,P84099,RL19_MOUSE,Rpl19,60S ribosomal protein L19,325124.0,400612.0,
2026,P28663,P28663,SNAB_MOUSE,Napb,Beta-soluble NSF attachment protein,81370.6,100141.0,
2027,O08709,O08709,PRDX6_MOUSE,Prdx6,Peroxiredoxin-6,41742.3,51371.0,
2028,P47963,P47963,RL13_MOUSE,Rpl13,60S ribosomal protein L13,114328.0,140471.0,
2029,P61021,P61021,RAB5B_MOUSE,Rab5b,Ras-related protein Rab-5B,80221.2,98526.0,
2030,Q8R4U7,Q8R4U7,LUZP1_MOUSE,Luzp1,Leucine zipper protein 1,119154.0,146296.0,
2031,Q91WA3,Q91WA3,HDA11_MOUSE,Hdac11,Histone deacetylase 11,46355.4,56867.4,
2032,P62823,P62823,RAB3C_MOUSE,Rab3c,Ras-related protein Rab-3C,565054.0,691896.0,
2033,P19157,P19157,GSTP1_MOUSE,Gstp1,Glutathione S-transferase P 1,85140.9,104197.0,
2034,P56135,P56135,ATPK_MOUSE,Atp5mf,"ATP synthase subunit f, mitochondrial",38622.5,47014.2,
2035,P62267,P62267,RS23_MOUSE,Rps23,40S ribosomal protein S23,350904.0,426272.0,
2036,Q9R0X4,Q9R0X4;Q32MW3,ACOT9_MOUSE,Acot9,"Acyl-coenzyme A thioesterase 9, mitochondrial",38754.0,46949.9,
2037,Q8BSS9,Q8BSS9,LIPA2_MOUSE,Ppfia2,Liprin-alpha-2,37490.1,45392.6,
2038,Q920N2,Q920N2,BPL1_MOUSE,Hlcs,Biotin--protein ligase,55716.5,67255.4,
2039,Q91VX2,Q91VX2,UBAP2_MOUSE,Ubap2,Ubiquitin-associated protein 2,96140.3,115949.0,
2040,Q6URW6,Q6URW6,MYH14_MOUSE,Myh14,Myosin-14,66940.8,80635.0,
2041,Q99L04,Q99L04,DHRS1_MOUSE,Dhrs1,Dehydrogenase/reductase SDR family member 1,46771.3,56250.2,
2042,Q61885,Q61885,MOG_MOUSE,Mog,Myelin-oligodendrocyte glycoprotein,87038.2,104637.0,
2043,Q61301,Q61301,CTNA2_MOUSE,Ctnna2,Catenin alpha-2,55182.2,65867.2,
2044,Q9CWE0,Q9CWE0,MFR1L_MOUSE,Mtfr1l,Mitochondrial fission regulator 1-like,124262.0,147400.0,
2045,Q9DCR2,Q9DCR2,AP3S1_MOUSE,Ap3s1,AP-3 complex subunit sigma-1,118647.0,140729.0,
2046,Q8C0T5,Q8C0T5,SI1L1_MOUSE,Sipa1l1,Signal-induced proliferation-associated 1-like protein 1,34409.2,40727.9,
2047,P61255,P61255,RL26_MOUSE,Rpl26,60S ribosomal protein L26,52694.3,62184.3,
2048,P62827,P62827,RAN_MOUSE,Ran,GTP-binding nuclear protein Ran,823292.0,969117.0,
2049,Q8BGC4,Q8BGC4,PTGR3_MOUSE,Ptgr3,Prostaglandin reductase-3,59575.9,70046.8,
2050,P59279,P59279,RAB2B_MOUSE,Rab2b,Ras-related protein Rab-2B,51929.5,60810.9,
2051,P17182,P17182,ENOA_MOUSE,Eno1,Alpha-enolase,79743.7,93136.7,
2052,P01942,P01942,HBA_MOUSE,Hba,Hemoglobin subunit alpha,196284.0,228940.0,
2053,P60761,P60761,NEUG_MOUSE,Nrgn,Neurogranin,82555.2,96140.5,
2054,P63011,P63011,RAB3A_MOUSE,Rab3a,Ras-related protein Rab-3A,739823.0,861364.0,
2055,P16054,P16054,KPCE_MOUSE,Prkce,Protein kinase C epsilon type,19318.5,22436.5,
2056,Q99MK8,Q99MK8,ARBK1_MOUSE,Grk2,Beta-adrenergic receptor kinase 1,48601.8,56401.0,
2057,Q9QYI5,Q9QYI5,DNJB2_MOUSE,Dnajb2,DnaJ homolog subfamily B member 2,25719.1,29693.0,
2058,P61027,P61027,RAB10_MOUSE,Rab10,Ras-related protein Rab-10,142452.0,164461.0,
2059,Q8C428,Q8C428,TMC7_MOUSE,Tmc7,Transmembrane channel-like protein 7,207326.0,239325.0,
2060,Q6Q477,Q6Q477,AT2B4_MOUSE,Atp2b4,Plasma membrane calcium-transporting ATPase 4,55178.2,63530.0,
2061,P62855,P62855,RS26_MOUSE,Rps26,40S ribosomal protein S26,108095.0,124447.0,
2062,Q68FH0,Q68FH0,PKP4_MOUSE,Pkp4,Plakophilin-4,304462.0,350261.0,
2063,Q8BPQ7,Q8BPQ7,SGSM1_MOUSE,Sgsm1,Small G protein signaling modulator 1,37620.8,42959.5,
2064,Q58A65,Q58A65,JIP4_MOUSE,Spag9,C-Jun-amino-terminal kinase-interacting protein 4,31284.1,35627.5,
2065,P39447,P39447,ZO1_MOUSE,Tjp1,Tight junction protein ZO-1,31076.3,35271.7,
2066,Q8BG39,Q8BG39,SV2B_MOUSE,Sv2b,Synaptic vesicle glycoprotein 2B,61554.6,69844.2,
2067,Q6PE13,Q6PE13,PRRT3_MOUSE,Prrt3,Proline-rich transmembrane protein 3,280212.0,317224.0,
2068,Q61781,Q61781,K1C14_MOUSE,Krt14,"Keratin, type I cytoskeletal 14",97503.9,110112.0,
2069,Q91ZU6,Q91ZU6,DYST_MOUSE,Dst,Dystonin,286791.0,323726.0,
2070,A2ARP1,A2ARP1;Q6ZQB6,VIP1_MOUSE,Ppip5k1,Inositol hexakisphosphate and diphosphoinositol-pentakisphosphate kinase 1,58013.6,65135.8,
2071,Q8BP67,Q8BP67,RL24_MOUSE,Rpl24,60S ribosomal protein L24,192382.0,214975.0,
2072,O35129,O35129,PHB2_MOUSE,Phb2,Prohibitin-2,33840.6,37796.8,
2073,P83510,P83510,TNIK_MOUSE,Tnik,Traf2 and NCK-interacting protein kinase,19516.9,21795.0,
2074,P62754,P62754,RS6_MOUSE,Rps6,40S ribosomal protein S6,506649.0,564662.0,
2075,Q6PHN9,Q6PHN9,RAB35_MOUSE,Rab35,Ras-related protein Rab-35,188009.0,208598.0,
2076,P62862,P62862,RS30_MOUSE,Fau,40S ribosomal protein S30,141763.0,156004.0,
2077,Q8BZ36,Q8BZ36,RINT1_MOUSE,Rint1,RAD50-interacting protein 1,12851.5,14106.1,
2078,Q6ZPJ0,Q6ZPJ0,TEX2_MOUSE,Tex2,Testis-expressed protein 2,18480.8,20260.2,
2079,Q5DTM8,Q5DTM8,BRE1A_MOUSE,Rnf20,E3 ubiquitin-protein ligase BRE1A,37065.3,40493.3,
2080,P62281,P62281,RS11_MOUSE,Rps11,40S ribosomal protein S11,102877.0,112338.0,
2081,P16546,P16546,SPTN1_MOUSE,Sptan1,"Spectrin alpha chain, non-erythrocytic 1",419330.0,457385.0,
2082,Q7TNC4,Q7TNC4,LC7L2_MOUSE,Luc7l2,Putative RNA-binding protein Luc7-like 2,211164.0,228770.0,
2083,Q9CQD1,Q9CQD1,RAB5A_MOUSE,Rab5a,Ras-related protein Rab-5A,146593.0,158053.0,
2084,Q8BFZ9,Q8BFZ9,ERLN2_MOUSE,Erlin2,Erlin-2,55134.6,59424.9,
2085,Q8R3T5,Q8R3T5,STXB6_MOUSE,Stxbp6,Syntaxin-binding protein 6,173050.0,185609.0,
2086,Q8QZT2,Q8QZT2,CCSAP_MOUSE,Ccsap,"Centriole, cilia and spindle-associated protein",28879.3,30801.0,
2087,Q9CRB9,Q9CRB9,MIC19_MOUSE,Chchd3,MICOS complex subunit Mic19,24272.3,25828.5,
2088,Q8BIZ1,Q8BIZ1,ANS1B_MOUSE,Anks1b,Ankyrin repeat and sterile alpha motif domain-containing protein 1B,70849.6,75328.6,
2089,P35279,P35279;P61294,RAB6A_MOUSE,Rab6a,Ras-related protein Rab-6A,335259.0,355082.0,
2090,Q5DU25,Q5DU25,IQEC2_MOUSE,Iqsec2,IQ motif and SEC7 domain-containing protein 2,46854.9,49616.8,
2091,Q8BTX9,Q8BTX9,HSDL1_MOUSE,Hsdl1,Inactive hydroxysteroid dehydrogenase-like protein 1,20329.6,21512.7,
2092,P19096,P19096,FAS_MOUSE,Fasn,Fatty acid synthase,17804.8,18722.7,
2093,P35802,P35802,GPM6A_MOUSE,Gpm6a,Neuronal membrane glycoprotein M6-a,44871.3,47072.8,
2094,Q9WTT4,Q9WTT4,VATG2_MOUSE,Atp6v1g2,V-type proton ATPase subunit G 2,24854.3,26010.1,
2095,Q5M8N0,Q5M8N0,CNRP1_MOUSE,Cnrip1,CB1 cannabinoid receptor-interacting protein 1,72213.9,75539.3,
2096,P67778,P67778,PHB1_MOUSE,Phb1,Prohibitin 1,12338.0,12875.0,
2097,Q9CQI6,Q9CQI6,COTL1_MOUSE,Cotl1,Coactosin-like protein,20250.4,21056.0,
2098,Q6P9S0,Q6P9S0;Q8R1S4,MTSS2_MOUSE,Mtss2,Protein MTSS 2,27484.3,28408.3,
2099,Q7TN29,Q7TN29,SMAP2_MOUSE,Smap2,Stromal membrane-associated protein 2,464991.0,476343.0,
2100,P05132,P05132;P68181,KAPCA_MOUSE,Prkaca,cAMP-dependent protein kinase catalytic subunit alpha,148064.0,151395.0,
2101,P61089,P61089,UBE2N_MOUSE,Ube2n,Ubiquitin-conjugating enzyme E2 N,64031.4,64614.7,
2102,Q62108,Q62108,DLG4_MOUSE,Dlg4,Disks large homolog 4,91737.3,91818.4,
2103,Q9CYZ2,Q9CYZ2,TPD54_MOUSE,Tpd52l2,Tumor protein D54,49460.5,49399.0,
2104,P05064,P05064,ALDOA_MOUSE,Aldoa,Fructose-bisphosphate aldolase A,59774.7,59561.0,
2105,O35250,O35250,EXOC7_MOUSE,Exoc7,Exocyst complex component 7,48190.6,47867.8,
2106,Q9R0X5,Q9R0X5,RPGR_MOUSE,Rpgr,X-linked retinitis pigmentosa GTPase regulator,34648.0,34369.8,
2107,Q60676,Q60676,PPP5_MOUSE,Ppp5c,Serine/threonine-protein phosphatase 5,25820.2,25496.3,
2108,Q3TXX4,Q3TXX4,VGLU1_MOUSE,Slc17a7,Vesicular glutamate transporter 1,401187.0,395206.0,
2109,Q64737,Q64737,PUR2_MOUSE,Gart,Trifunctional purine biosynthetic protein adenosine-3,12862.5,12539.5,
2110,P62900,P62900,RL31_MOUSE,Rpl31,60S ribosomal protein L31,93385.5,90399.4,
2111,P07724,P07724,ALBU_MOUSE,Alb,Albumin,95652.1,92307.7,
2112,P12960,P12960,CNTN1_MOUSE,Cntn1,Contactin-1,23275.3,22445.8,
2113,Q3UA37,Q3UA37,QRIC1_MOUSE,Qrich1,Transcriptional regulator QRICH1,27456.0,26475.8,
2114,Q99KI0,Q99KI0,ACON_MOUSE,Aco2,"Aconitate hydratase, mitochondrial",170429.0,163537.0,
2115,P02088,P02088,HBB1_MOUSE,Hbb-b1,Hemoglobin subunit beta-1,602781.0,577460.0,
2116,O89112,O89112,LANC1_MOUSE,Lancl1,Glutathione S-transferase LANCL1,22791.4,21716.0,
2117,Q60900,Q60900,ELAV3_MOUSE,Elavl3,ELAV-like protein 3,2874560.0,2734290.0,
2118,Q80YA9,Q80YA9,CNKR2_MOUSE,Cnksr2,Connector enhancer of kinase suppressor of ras 2,34891.3,33163.4,
2119,Q9CQI3,Q9CQI3,GMFB_MOUSE,Gmfb,Glia maturation factor beta,47685.5,45049.6,
2120,Q9R112,Q9R112,SQOR_MOUSE,Sqor,"Sulfide:quinone oxidoreductase, mitochondrial",125464.0,118321.0,
2121,Q8BHZ0,Q8BHZ0,CYRIA_MOUSE,Cyria,CYFIP-related Rac1 interactor A,42145.1,39578.1,
2122,Q3UL36,Q3UL36,ARGL1_MOUSE,Arglu1,Arginine and glutamate-rich protein 1,416864.0,391167.0,
2123,P48678,P48678,LMNA_MOUSE,Lmna,Prelamin-A/C,53875.1,50519.4,
2124,P61022,P61022,CHP1_MOUSE,Chp1,Calcineurin B homologous protein 1,41755.0,38991.4,
2125,Q8C754,Q8C754,VPS52_MOUSE,Vps52,Vacuolar protein sorting-associated protein 52 homolog,107625.0,100045.0,
2126,P62751,P62751,RL23A_MOUSE,Rpl23a,60S ribosomal protein L23a,179296.0,165990.0,
2127,Q8R4V2,Q8R4V2,DUS15_MOUSE,Dusp15,Dual specificity protein phosphatase 15,20285.2,18759.9,
2128,P17897,P08905;P17897,LYZ1_MOUSE,Lyz1,Lysozyme C-1,57204.9,52072.4,
2129,Q8C3Q5,Q8C3Q5,SHSA7_MOUSE,Shisa7,Protein shisa-7,27779.3,25218.6,
2130,Q8CI43,Q8CI43,MYL6B_MOUSE,Myl6b,Myosin light chain 6B,84281.2,75329.0,
2131,Q9CZJ2,Q9CZJ2,HS12B_MOUSE,Hspa12b,Heat shock 70 kDa protein 12B,47531.6,42078.0,
2132,Q8VCW2,Q8VCW2,K1C25_MOUSE,Krt25,"Keratin, type I cytoskeletal 25",80438.2,70782.0,
2133,P63158,P30681;P63158,HMGB1_MOUSE,Hmgb1,High mobility group protein B1,106688.0,93718.7,
2134,P60824,P60824,CIRBP_MOUSE,Cirbp,Cold-inducible RNA-binding protein,45086.9,39375.2,
2135,Q8VID5,Q8VID5,RECQ5_MOUSE,Recql5,ATP-dependent DNA helicase Q5,25964.8,22660.3,
2136,Q62188,Q62188,DPYL3_MOUSE,Dpysl3,Dihydropyrimidinase-related protein 3,9223.53,8028.52,
2137,Q3TPX4,Q3TPX4,EXOC5_MOUSE,Exoc5,Exocyst complex component 5,273936.0,236866.0,
2138,Q9JHS4,Q9JHS4,CLPX_MOUSE,Clpx,"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial",82101.5,70982.8,
2139,Q3UZP4,Q3UZP4,SVIP_MOUSE,Svip,Small VCP/p97-interacting protein,20451.3,17639.9,
2140,Q3TDN2,Q3TDN2,FAF2_MOUSE,Faf2,FAS-associated factor 2,60775.6,52395.2,
2141,Q63932,Q63932,MP2K2_MOUSE,Map2k2,Dual specificity mitogen-activated protein kinase kinase 2,47463.1,40816.4,
2142,A2AJA9,A2AJA9,AJM1_MOUSE,Ajm1,Apical junction component 1 homolog,456449.0,390394.0,
2143,Q9EQJ9,Q9EQJ9,MAGI3_MOUSE,Magi3,"Membrane-associated guanylate kinase, WW and PDZ domain-containing protein 3",21263.5,17853.9,
2144,P54823,P54823,DDX6_MOUSE,Ddx6,Probable ATP-dependent RNA helicase DDX6,44670.2,36739.0,
2145,P97411,P97411,ICA69_MOUSE,Ica1,Islet cell autoantigen 1,87465.2,71669.1,
2146,P46096,P46096,SYT1_MOUSE,Syt1,Synaptotagmin-1,86978.1,71193.0,
2147,Q9D415,Q9D415,DLGP1_MOUSE,Dlgap1,Disks large-associated protein 1,52925.0,43096.7,
2148,P17809,P17809,GTR1_MOUSE,Slc2a1,"Solute carrier family 2, facilitated glucose transporter member 1",59202.5,47650.7,
2149,Q3TTY5,Q3TTY5,K22E_MOUSE,Krt2,"Keratin, type II cytoskeletal 2 epidermal",2878520.0,2315710.0,
2150,Q149F3,Q149F3,ERF3B_MOUSE,Gspt2,Eukaryotic peptide chain release factor GTP-binding subunit ERF3B,51820.7,41638.9,
2151,O70251,O70251,EF1B_MOUSE,Eef1b,Elongation factor 1-beta,145196.0,116586.0,
2152,Q9Z1Q9,Q9Z1Q9,SYVC_MOUSE,Vars1,Valine--tRNA ligase,44726.8,35900.1,
2153,Q80XQ2,Q80XQ2,TBCD5_MOUSE,Tbc1d5,TBC1 domain family member 5,57104.5,45825.6,
2154,P83882,P83882,RL36A_MOUSE,Rpl36a,60S ribosomal protein L36a,153820.0,120560.0,
2155,Q8K194,Q8K194,SNR27_MOUSE,Snrnp27,U4/U6.U5 small nuclear ribonucleoprotein 27 kDa protein,84459.3,66161.7,
2156,Q99M74,Q99M74,KRT82_MOUSE,Krt82,"Keratin, type II cuticular Hb2",46195.4,36179.3,
2157,Q9Z2K1,Q61781;Q9Z2K1,K1C16_MOUSE,Krt16,"Keratin, type I cytoskeletal 16",669073.0,523182.0,
2158,Q9Z2W8,P23819;Q9Z2W8;Q9Z2W9,GRIA4_MOUSE,Gria4,Glutamate receptor 4,27113.0,21183.7,
2159,B9EJ80,B9EJ80,PDZD8_MOUSE,Pdzd8,PDZ domain-containing protein 8,26185.7,20298.3,
2160,Q8C0M9,Q8C0M9,ASGL1_MOUSE,Asrgl1,Isoaspartyl peptidase/L-asparaginase,129352.0,98615.5,
2161,P98203,P98203,ARVC_MOUSE,Arvcf,Splicing regulator ARVCF,573023.0,435089.0,
2162,Q62095,Q62095,DDX3Y_MOUSE,Ddx3y,ATP-dependent RNA helicase DDX3Y,191768.0,145124.0,
2163,Q9DBW0,Q9DBW0,CP4V2_MOUSE,Cyp4v2,Cytochrome P450 4V2,172511.0,128192.0,
2164,Q01097,Q01097,NMDE2_MOUSE,Grin2b,"Glutamate receptor ionotropic, NMDA 2B",29197.5,21496.0,
2165,Q60803,Q60803,TRAF3_MOUSE,Traf3,TNF receptor-associated factor 3,61649.4,44902.2,
2166,Q9DCB4,Q9DCB4,ARP21_MOUSE,Arpp21,cAMP-regulated phosphoprotein 21,103508.0,75301.7,
2167,P50446,P50446;Q8BGZ7;Q9Z331,K2C6A_MOUSE,Krt6a,"Keratin, type II cytoskeletal 6A",1294670.0,933121.0,
2168,Q61176,Q61176,ARGI1_MOUSE,Arg1,Arginase-1,50237.4,36180.0,
2169,P51660,P51660,DHB4_MOUSE,Hsd17b4,Peroxisomal multifunctional enzyme type 2,82247.0,59206.1,
2170,Q8CHG7,Q8CHG7,RPGF2_MOUSE,Rapgef2,Rap guanine nucleotide exchange factor 2,48156.1,34455.9,
2171,Q8JZQ9,Q8JZQ9,EIF3B_MOUSE,Eif3b,Eukaryotic translation initiation factor 3 subunit B,49688.6,35430.4,
2172,Q9D646,Q497I4;Q9D646,KRT34_MOUSE,Krt34,"Keratin, type I cuticular Ha4",84659.6,59805.3,
2173,P26231,P26231,CTNA1_MOUSE,Ctnna1,Catenin alpha-1,60744.2,42837.4,
2174,P62874,P62874,GBB1_MOUSE,Gnb1,Guanine nucleotide-binding protein G(I)/G(S)/G(T) subunit beta-1,83149.7,57783.7,
2175,F6SEU4,F6SEU4,SYGP1_MOUSE,Syngap1,Ras/Rap GTPase-activating protein SynGAP,94606.6,64001.4,
2176,Q01149,Q01149,CO1A2_MOUSE,Col1a2,Collagen alpha-2(I) chain,125167.0,84226.3,
2177,Q91ZA3,Q91ZA3,PCCA_MOUSE,Pcca,"Propionyl-CoA carboxylase alpha chain, mitochondrial",77873300.0,52315600.0,
2178,A2ARS0,A2ARS0,ANR63_MOUSE,Ankrd63,Ankyrin repeat domain-containing protein 63,26285.3,17410.9,
2179,Q69ZS7,Q69ZS7,HBS1L_MOUSE,Hbs1l,HBS1-like protein,53975.7,35749.9,
2180,Q99MR8,Q99MR8,MCCA_MOUSE,Mccc1,"Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial",41759100.0,27625700.0,
2181,Q99MN9,Q99MN9,PCCB_MOUSE,Pccb,"Propionyl-CoA carboxylase beta chain, mitochondrial",2044910.0,1324950.0,
2182,Q9DBL1,Q9DBL1,ACDSB_MOUSE,Acadsb,"Short/branched chain specific acyl-CoA dehydrogenase, mitochondrial",216574.0,139810.0,
2183,P97315,P97315,CSRP1_MOUSE,Csrp1,Cysteine and glycine-rich protein 1,135374.0,87139.6,
